1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,34. CHEMICAL
2021,0700WGSFLP19IND,1.10E+11,GASFLO PRODUCTS,19 INDUSTRIAL RD,FAIRFIELD,ESSEX,NJ,7004,Nickel
2021,08096GLFLL920KI,1.10E+11,GULF OIL LP WOODBURY TERMINAL,920 KINGS HWY,THOROFARE,GLOUCESTER,NJ,8086,Cumene
2021,08066JHNSN2001A,1.10E+11,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,Methyl tert-butyl ether
2021,07036SFTYK1200S,1.10E+11,SAFETY-KLEEN SYSTEMS INC,1200 SYLVAN ST,LINDEN,UNION,NJ,7036,Ethylene glycol
2021,07032SWWST115JA,1.10E+11,CLEAN EARTH OF NORTH JERSEY INC,105 JACOBUS AVE,KEARNY,HUDSON,NJ,7032,Chromium  and Chromium Compounds(except for chromite ore mined in the Transvaal Region)
2021,07032SWWST115JA,1.10E+11,CLEAN EARTH OF NORTH JERSEY INC,105 JACOBUS AVE,KEARNY,HUDSON,NJ,7032,Copper  And Copper Compounds
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,07032VCKRD67CEN,1.10E+11,VECKRIDGE CHEMICAL,60-70 CENTRAL AVE,SOUTH KEARNY,HUDSON,NJ,7032,Certain glycol ethers
2021,0793WCPNTC7VREE,1.10E+11,MIRION TECHNOLOGIES (CAPINTEC) INC.,7 VREELAND RD,FLORHAM PARK,MORRIS,NJ,7932,Lead  And Lead Compounds
2021,07866PTTTP36PIN,1.10E+11,MODERN RECREATIONAL TECHNOLOGIES INC. (FORMERLY KOP-COAT MAR,36 PINE ST,ROCKAWAY,MORRIS,NJ,7866,Copper  And Copper Compounds
2021,0701WCNTYC64GLE,1.10E+11,COUNTY CONCRETE CORP. - EAST ORANGE FACILITY,64 GLENWOOD PL,EAST ORANGE,ESSEX,NJ,7017,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,08701PRMCL1990R,1.10E+11,NITTO INC.,1990 RUTGERS UNIVERSITY BLVD,LAKEWOOD,OCEAN,NJ,8701,Zinc compounds
2021,08872NWJRSNORTH,1.10E+11,CMC STEEL NEW JERSEY,N CROSSMAN RD,SAYREVILLE,MIDDLESEX,NJ,8872,Nickel compounds
2021,07928STTNL116SU,1.10E+11,ISP CHEMICALS LLC,116 SUMMIT AVE,CHATHAM,MORRIS,NJ,7928,Formaldehyde
2021,08857MDSNNOLDWA,1.10E+11,MADISON INDUSTRIES,554 WATERWORKS ROAD,OLD BRIDGE,MIDDLESEX,NJ,8857,Cadmium  And Cadmium Compounds
2021,07030SCSTN725JE,1.10E+11,U.S. CASTINGS CORP,4407 PARK AVE,UNION CITY,HUDSON,NJ,7087,Lead
2021,0803WLFTMF1111R,1.10E+11,SWIMUSA FIBERGLASS POOLS,1111 READING AVE,HAMMONTON,ATLANTIC,NJ,8037,Styrene
2021,0802WCHMRS67CAN,1.10E+11,CHEMOURS CHAMBERS WORKS,67 CANAL ROAD,DEEPWATER,SALEM,NJ,8023,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,08066CPLYRMANTU,1.10E+11,COIM USA INC,286 MANTUA GROVE RD BUILDING # 1,WEST DEPTFORD,GLOUCESTER,NJ,8066,"Toluene-2,4-diisocyanate"
2021,08512TWCVD32CMM,1.10E+11,ITWCOVID SECURITY GROUP,32 COMMERCE DR N SUITE #1,CRANBURY,MIDDLESEX,NJ,8512,Methyl isobutyl ketone
2021,08086PNNWLCROWN,1.10E+11,SOLVAY SPECIALTY POLYMERS USA LLC,10 LEONARD LN,THOROFARE,GLOUCESTER,NJ,8086,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,0810WKRSHN1HLTE,1.10E+11,KRISHNA P.SINGH TECHNOLOGY CAMPUS,1 HOLTEC BOULEVARD,CAMDEN,CAMDEN,NJ,8104,Nickel
2021,07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,Methyl methacrylate
2021,07095RSSLL14CON,1.10E+11,MAUSER USA LLC - WOODBRIDGE (NJ),14 CONVERY BLVD,WOODBRIDGE,MIDDLESEX,NJ,7095,Certain glycol ethers
2021,07601LCTRC75KEN,1.10E+11,ELECTRO CERAMIC INDUSTRIES,75 KENNEDY ST,HACKENSACK,BERGEN,NJ,7601,Ammonia
2021,08861NGLRT1200A,1.10E+11,ENGLERT INC,1200 AMBOY AVE,PERTH AMBOY,MIDDLESEX,NJ,8861,Dimethyl phthalate
2021,07008SHLND350RO,1.10E+11,UNIVAR SOLUTIONS USA INC. - CARTERET,350 ROOSEVELT AVE,CARTERET,MIDDLESEX,NJ,7008,n-Hexane
2021,08014MNSNTROUTE,1.10E+11,VALTRIS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,170 RT 130 S,BRIDGEPORT,GLOUCESTER,NJ,8014,Ammonia
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,n-Hexane
2021,08846MRSLN125FA,1.10E+11,VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,125 FACTORY LN,MIDDLESEX,MIDDLESEX,NJ,8846,Ethylbenzene
2021,0802WCHMRS67CAN,1.10E+11,CHEMOURS CHAMBERS WORKS,67 CANAL ROAD,DEEPWATER,SALEM,NJ,8023,Sodium nitrite
2021,07503CRWNR91ILL,1.10E+11,CROWN ROLL LEAF INC.,91 ILLINOIS AVE,PATERSON,PASSAIC,NJ,7503,Methyl isobutyl ketone
2021,0704WCLNLC931RA,1.10E+11,NORTH BERGEN,9301 RAILROAD AVE,NORTH BERGEN,HUDSON,NJ,7047,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,08023DPNTCRT130,1.10E+11,DUPONT SPECIALTY PRODUCTS USA LLC -  CHAMBERS WORKS,RT 130,DEEPWATER,SALEM,NJ,8023,Tetrafluoroethylene
2021,07071SKCRP201PO,1.10E+11,SIKA CORP,201 POLITO AVE,LYNDHURST,BERGEN,NJ,7071,Toluene diisocyanate (mixed isomers)
2021,07105TRYCHONEAV,1.10E+11,TROY CHEMICAL CORP,ONE AVE L,NEWARK,ESSEX,NJ,7105,Formaldehyde
2021,08859HRCLSSOUTH,1.10E+11,ASHLAND SPECIALTY INGREDIENTS (PARLIN PLANT),50 S MINISINK AVE,PARLIN,MIDDLESEX,NJ,8859,Ethylene oxide
2021,08066JHNSN2001A,1.10E+11,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)"
2021,08077HGNSCRIVER,1.10E+11,HOEGANAES CORP,1001 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,Manganese
2021,07069FNWDSNEWPR,1.10E+11,FANWOOD CRUSHED STONE,NEW PROVIDENCE RD,WATCHUNG,UNION,NJ,7069,Polycyclic aromatic compounds
2021,07008SHLND350RO,1.10E+11,UNIVAR SOLUTIONS USA INC. - CARTERET,350 ROOSEVELT AVE,CARTERET,MIDDLESEX,NJ,7008,Methyl isobutyl ketone
2021,08095CYRPSFLEMI,1.10E+11,AMERICAN FLUX & METAL LLC,352 FLEMING PIKE,HAMMONTON,CAMDEN,NJ,8037,Molybdenum trioxide
2021,07036CNCPHFTFSW,1.10E+11,PHILLIPS 66 CO TREMLEY POINT TERMINAL,FOOT OF S WOOD AVE,LINDEN,UNION,NJ,7036,Cyclohexane
2021,07073DBSCHUNION,1.10E+11,DIAMOND CHEMICAL CO. INC.,UNION AVE & DUBOIS ST,EAST RUTHERFORD,BERGEN,NJ,7073,Nonylphenol Ethoxylates
2021,08066MBLLCBILLI,1.10E+11,PAULSBORO REFINING CO LLC,800 BILLINGSPORT RD,PAULSBORO,GLOUCESTER,NJ,8066,Propylene
2021,08857MDSNNOLDWA,1.10E+11,MADISON INDUSTRIES,554 WATERWORKS ROAD,OLD BRIDGE,MIDDLESEX,NJ,8857,Lead  And Lead Compounds
2021,08701FLXBR1969R,1.10E+11,FLEXABAR CORP,1969 RUTGERS UNIVERSITY BLVD,LAKEWOOD,OCEAN,NJ,8701,Toluene
2021,07083LCNPW901LE,1.10E+11,ACUPOWDER INTERNATIONAL LLC,901 LEHIGH AVE,UNION,UNION,NJ,7083,Manganese
2021,07105BNJMN134LI,1.10E+11,BENJAMIN MOORE & CO-NEWARK,134 LISTER AVE,NEWARK,ESSEX,NJ,7105,Vinyl acetate
2021,0703WDPNTD14PAR,1.10E+11,VEOLIA - MORSES MILL,1400 PARK AVE,LINDEN,UNION,NJ,7036,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,07105TRYCHONEAV,1.10E+11,TROY CHEMICAL CORP,ONE AVE L,NEWARK,ESSEX,NJ,7105,Methanol
2021,08066JHNSN2001A,1.10E+11,JOHNSON MATTHEY,2001 NOLTE DR,WEST DEPTFORD,GLOUCESTER,NJ,8066,Chlorine
2021,07410FSHRS1REAG,1.10E+11,FISHER SCIENTIFIC CO L.L. C.,1 REAGENT LN,FAIR LAWN,BERGEN,NJ,7410,Methanol
2021,07032SWWST115JA,1.10E+11,CLEAN EARTH OF NORTH JERSEY INC,105 JACOBUS AVE,KEARNY,HUDSON,NJ,7032,Polychlorinated biphenyls
2021,08846MRSLN125FA,1.10E+11,VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,125 FACTORY LN,MIDDLESEX,MIDDLESEX,NJ,8846,Certain glycol ethers
2021,07410KRSCH2001P,1.10E+11,ZIMMER BIOMET,20-01 POLLITT DR,FAIR LAWN,BERGEN,NJ,7410,Cobalt
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,Chloroform
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Tetrachloroethylene
2021,07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,Cyclohexane
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Dioxin and dioxin-like compounds
2021,07054MTMCR700PA,1.10E+11,METEM - A GE POWER BUSINESS,700 PARSIPPANY RD,PARSIPPANY,MORRIS,NJ,7054,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,07544MNNDS76E24,1.10E+11,INDEPENDENT CHEMICAL NJ,76 E 24TH ST,PATERSON,PASSAIC,NJ,7514,Certain glycol ethers
2021,07008SHLND350RO,1.10E+11,UNIVAR SOLUTIONS USA INC. - CARTERET,350 ROOSEVELT AVE,CARTERET,MIDDLESEX,NJ,7008,Certain glycol ethers
2021,07036GLFLL2600M,1.10E+11,GULF OIL LP LINDEN TERMINAL,2600 MARSHES DOCK RD,LINDEN,UNION,NJ,7036,Biphenyl
2021,07430HWMDC300CO,1.10E+11,STRYKER ORTHOPAEDICS,300 COMMERCE CT,MAHWAH,BERGEN,NJ,7430,Nitric acid
2021,07643SCNTF49IND,1.10E+11,SCIENTIFIC DESIGN CO INC,49 IND US TRIAL AVE,LITTLE FERRY,BERGEN,NJ,7643,Ammonia
2021,07072PTTRS6INDU,1.10E+11,POTTERS INDUSTRIES LLC,600 IND US TRIAL RD,CARLSTADT,BERGEN,NJ,7072,Silver
2021,0708WKYSTN3451S,1.10E+11,KEYSTONE PLASTICS INC.,3451 SOUTH CLINTON AVENUE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Manganese
2021,08810NTRNT150DO,1.10E+11,INTERNATIONAL FLAVORS & FRAGRANCES INC,150 DOCKS CORNER RD,DAYTON,MIDDLESEX,NJ,8810,Cyclohexane
2021,0811WCNNCT13JHN,1.10E+11,CONNECTOR PRODUCTS,1300 JOHN TIPTON BLVD,PENNSAUKEN,CAMDEN,NJ,8110,Lead
2021,07029KRNYS936HA,1.10E+11,KEARNY SMELTING & REFINING CORP,936 HARRISON AVE,KEARNY,HUDSON,NJ,7032,Nickel
2021,07207KLPHR200EL,1.10E+11,ACTAVIS ELIZABETH LLC,200 ELMORA AVE,ELIZABETH,UNION,NJ,7202,Methanol
2021,08821NDSTRVALLE,1.10E+11,INDUSTRIAL TUBE CORP,297 VALLEY RD,HILLSBOROUGH,SOMERSET,NJ,8844,Zinc compounds
2021,07801HWMTCROYST,1.10E+11,HOWMET CASTINGS & SERVICES-CASTING DIV,9 ROY ST,DOVER,MORRIS,NJ,7801,Chromium
2021,08846MRSLN125FA,1.10E+11,VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,125 FACTORY LN,MIDDLESEX,MIDDLESEX,NJ,8846,Xylene (mixed isomers)
2021,07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,Methyl acrylate
2021,07008XFRDS600MI,1.10E+11,BRUKER OST LLC,600 MILIK ST,CARTERET,MIDDLESEX,NJ,7008,Nitric acid
2021,07606MDSBT375HU,1.10E+11,NATUREX INC.,375 HUYLER ST,SOUTH HACKENSACK,BERGEN,NJ,7606,Methanol
2021,0708WBNKRS164NE,1.10E+11,BANKER STEEL NEW JERSEY,1640 NEW MARKET AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Manganese
2021,07080MTZMT3900S,1.10E+11,AMES ADVANCED MATERIALS CORP,3900 S CLINTON AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Silver And Silver Compounds
2021,07111RCHRD517LY,1.10E+11,RICHARDS MANUFACTURING CO,517 LYONS AVE,IRVINGTON,ESSEX,NJ,7111,Copper
2021,0700WFNCRT31FAI,1.10E+11,FANCORT INDUSTRIES INC,31 FAIRFIELD PL,WEST CALDWELL,ESSEX,NJ,7006,Lead
2021,07036CTGPT4801S,1.10E+11,CITGO PETROLEUM CORP,4801 S WOOD AVE,LINDEN,UNION,NJ,7036,Toluene
2021,08857LDBRDOLDWA,1.10E+11,OLD BRIDGE CHEMIACLS INC,554 WATERWORKS ROAD,OLD BRIDGE,MIDDLESEX,NJ,8857,Copper  And Copper Compounds
2021,07071SKCRP201PO,1.10E+11,SIKA CORP,201 POLITO AVE,LYNDHURST,BERGEN,NJ,7071,Manganese compounds
2021,07071SKCRP201PO,1.10E+11,SIKA CORP,201 POLITO AVE,LYNDHURST,BERGEN,NJ,7071,Diisocyanates
2021,08865TLNTC183SI,1.10E+11,MCWANE DUCTILE-NEW JERSEY,183 SITGREAVES ST,PHILLIPSBURG,WARREN,NJ,8865,Manganese  And Manganese Compounds
2021,0703WWLDNS2MARS,1.10E+11,WELDON ASPHALT CO.,2000 MARSHES DOCK ROAD,LINDEN,UNION,NJ,7036,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,07059NDGCS141MT,1.10E+11,II-VI OPTOELECTRONIC DEVICES INC.,141 MOUNT BETHEL RD,WARREN,SOMERSET,NJ,7059,N-Methyl-2-pyrrolidone
2021,08057MCRRP1255N,1.10E+11,JET PULVERIZER CO,1255 N CHURCH ST,MOORESTOWN,BURLINGTON,NJ,8057,Manganese compounds
2021,07008SHLND350RO,1.10E+11,UNIVAR SOLUTIONS USA INC. - CARTERET,350 ROOSEVELT AVE,CARTERET,MIDDLESEX,NJ,7008,Methanol
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,"Sulfuric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)"
2021,07036CNCPHFTFSW,1.10E+11,PHILLIPS 66 CO TREMLEY POINT TERMINAL,FOOT OF S WOOD AVE,LINDEN,UNION,NJ,7036,Polycyclic aromatic compounds
2021,07036SFTYK1200S,1.10E+11,SAFETY-KLEEN SYSTEMS INC,1200 SYLVAN ST,LINDEN,UNION,NJ,7036,Polycyclic aromatic compounds
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,Lead  And Lead Compounds
2021,08096GLFLL920KI,1.10E+11,GULF OIL LP WOODBURY TERMINAL,920 KINGS HWY,THOROFARE,GLOUCESTER,NJ,8086,"1,2,4-Trimethylbenzene"
2021,0772WRLPHC1CMME,1.10E+11,RALPH CLAYTON & SONS,100 COMMERCE DR,TINTON FALLS,MONMOUTH,NJ,7724,Lead
2021,08066CPLYRMANTU,1.10E+11,COIM USA INC,286 MANTUA GROVE RD BUILDING # 1,WEST DEPTFORD,GLOUCESTER,NJ,8066,Ethylene glycol
2021,08067THGNCUSRTE,1.10E+11,MEXICHEM SPECIALTY RESINS INC,76 PORCUPINE RD - PO BOX 420,PEDRICKTOWN,SALEM,NJ,8067,Acrylic acid
2021,07036XXNCH1400P,1.10E+11,INFINEUM USA LP-BAYWAY CHEMICAL PLANT,CORNER OF PARK & BRUNSWICK AVENUES,LINDEN,UNION,NJ,7036,Lead  And Lead Compounds
2021,08067PDRCK143US,1.10E+11,PEDRICKTOWN COGENERATION CO LP,143 HWY 130,PEDRICKTOWN,SALEM,NJ,8067,Ammonia
2021,08332DRNDGWADEB,1.10E+11,DURAND GLASS MANUFACTURING CO INC.,901 S WADE BLVD,MILLVILLE,CUMBERLAND,NJ,8332,Lead  And Lead Compounds
2021,07095RSSLL14CON,1.10E+11,MAUSER USA LLC - WOODBRIDGE (NJ),14 CONVERY BLVD,WOODBRIDGE,MIDDLESEX,NJ,7095,Xylene (mixed isomers)
2021,0802WCHMRS67CAN,1.10E+11,CHEMOURS CHAMBERS WORKS,67 CANAL ROAD,DEEPWATER,SALEM,NJ,8023,Cyclohexane
2021,07033SYNRY209NM,1.10E+11,SYNRAY CORP,209 N MICHIGAN AVE,KENILWORTH,UNION,NJ,7033,Ethylbenzene
2021,0852WHVNNJ4LAKE,1.10E+11,HOVIONE NJ FACILITY EXPANSION,40 LAKE DR,HIGHTSTOWN,MERCER,NJ,8520,Dichloromethane
2021,07105NWRKT909DE,1.10E+11,SHELL OIL PRODUCTS US NEWARK TERMINAL,909 DELANCY ST,NEWARK,ESSEX,NJ,7105,Cyclohexane
2021,0882WLXFRM5BARB,1.10E+11,LUXFER MEL TECHNOLOGIES DBA MEL CHEMICAL-TREATMENT PLANT,500 BARBERTOWN POINT BREEZE RD,FLEMINGTON,HUNTERDON,NJ,8822,Nitric acid
2021,08014MNSNTROUTE,1.10E+11,VALTRIS SPECIALTY CHEMICALS-DELAWARE RIVER PLANT,170 RT 130 S,BRIDGEPORT,GLOUCESTER,NJ,8014,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)"
2021,07823HFFMN206RO,1.10E+11,DSM NUTRITIONAL PRODUCTS LLC,205 MACKS ISLAND DR,BELVIDERE,WARREN,NJ,7823,Zinc compounds
2021,0802WCHMRS67CAN,1.10E+11,CHEMOURS CHAMBERS WORKS,67 CANAL ROAD,DEEPWATER,SALEM,NJ,8023,Nitric acid
2021,08846MRSLN125FA,1.10E+11,VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,125 FACTORY LN,MIDDLESEX,MIDDLESEX,NJ,8846,Polycyclic aromatic compounds
2021,07114GJCHM37037,1.10E+11,DOREMUS TERMINAL LLC,128 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,Ethyl acrylate
2021,07001PRDSL211RA,1.10E+11,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,Cyclohexane
2021,07105TRYCHONEAV,1.10E+11,TROY CHEMICAL CORP,ONE AVE L,NEWARK,ESSEX,NJ,7105,Diuron
2021,0808WNFNTY279CE,1.10E+11,INFINITY LTL,2079 CENTER SQUARE RD,SWEDESBORO,GLOUCESTER,NJ,8085,Tetrabromobisphenol A
2021,08067THBFGUSROU,1.10E+11,LUBRIZOL CORP,76 PORCUPINE RD,PEDRICKTOWN,SALEM,NJ,8067,Butyl acrylate
2021,07068STRNC117HA,1.10E+11,EASTERN CONCRETE MATERIALS INC. - ROSELAND,117 HARRISON AVE,ROSELAND,ESSEX,NJ,7068,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,08037MSSRL5SEGG,1.10E+11,MASSARELLI'S LAWN ORNAMENTS INC,500 S EGG HARBOR RD,HAMMONTON,ATLANTIC,NJ,8037,Styrene
2021,07105BNJMN134LI,1.10E+11,BENJAMIN MOORE & CO-NEWARK,134 LISTER AVE,NEWARK,ESSEX,NJ,7105,Certain glycol ethers
2021,08859DPNTPCHEES,1.10E+11,DUPONT PARLIN PLANT,CHEESEQUAKE RD,PARLIN,MIDDLESEX,NJ,8859,Butyl acrylate
2021,07036XXNXX1400P,1.10E+11,PHILLIPS 66 CO-BAYWAY REFINERY,1400 PARK AVE,LINDEN,UNION,NJ,7036,Nickel compounds
2021,08002MYCND616HO,1.10E+11,MYCONE DENTAL SUPPLY CO. INC. CHERRY HILL NJ,616 HOLLYWOOD AVE,CHERRY HILL,CAMDEN,NJ,8002,Methanol
2021,07071PLYRT624SC,1.10E+11,POLYURETHANE SPECIALTIES CO.IN C.,624 SCHUYLER AVE,LYNDHURST,BERGEN,NJ,7071,Ethylene glycol
2021,07840LSTMLESNAD,1.10E+11,ABB INSTALLATION PRODUCTS INC.,1 ESNA DR,HACKETTSTOWN,MORRIS,NJ,7840,Lead compounds
2021,07840LSTMLESNAD,1.10E+11,ABB INSTALLATION PRODUCTS INC.,1 ESNA DR,HACKETTSTOWN,MORRIS,NJ,7840,Zinc compounds
2021,07011SFSCR2ACKE,1.10E+11,SAFAS CORP,2 ACKERMAN AVE,CLIFTON,PASSAIC,NJ,7011,Methyl methacrylate
2021,07077SHLLL111ST,1.10E+11,SEWAREN TERMINAL,111 STATE ST,SEWAREN,MIDDLESEX,NJ,7077,Ethylbenzene
2021,08846MRSLN125FA,1.10E+11,VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,125 FACTORY LN,MIDDLESEX,MIDDLESEX,NJ,8846,o-Xylene
2021,08066MBLLCBILLI,1.10E+11,PAULSBORO REFINING CO LLC,800 BILLINGSPORT RD,PAULSBORO,GLOUCESTER,NJ,8066,Xylene (mixed isomers)
2021,07201GDNVTNAVED,1.10E+11,ALLIED AVIATION SERVICE CO OF NEW JERSEY INC,BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIR,ELIZABETH,ESSEX,NJ,7201,Xylene (mixed isomers)
2021,08857LDBRDOLDWA,1.10E+11,OLD BRIDGE CHEMIACLS INC,554 WATERWORKS ROAD,OLD BRIDGE,MIDDLESEX,NJ,8857,Zinc compounds
2021,0745WTLCNN125HA,1.10E+11,TILCON NEW JERSEY RIVERDALE QUARRY,125 HAMBURG TURNPIKE,RIVERDALE,MORRIS,NJ,7457,Polycyclic aromatic compounds
2021,07036GLFLL2600M,1.10E+11,GULF OIL LP LINDEN TERMINAL,2600 MARSHES DOCK RD,LINDEN,UNION,NJ,7036,Xylene (mixed isomers)
2021,08902BRNTC1010J,1.10E+11,NEW BRUNSWICK PLATING INC,1010 JERSEY AVE,NEW BRUNSWICK,MIDDLESEX,NJ,8901,Lead
2021,07036GLFLL2600M,1.10E+11,GULF OIL LP LINDEN TERMINAL,2600 MARSHES DOCK RD,LINDEN,UNION,NJ,7036,Ethylbenzene
2021,08052CVCSP2980R,1.10E+11,HUNTSMAN ADVANCED MATERIALS AMERICAS LLC,2980 RT 73 N,MAPLE SHADE,BURLINGTON,NJ,8052,o-Xylene
2021,08332LCNPC1633W,1.10E+11,NIPRO PHARMAPACKAGING AMERICAS CORP.,1633 WHEATON AVE,MILLVILLE,CUMBERLAND,NJ,8332,Barium compounds (except for barium sulfate (CAS No. 7727-43-7))
2021,08077HGNSCRIVER,1.10E+11,HOEGANAES CORP,1001 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,Chromium compounds (except for chromite ore mined in the Transvaal Region)
2021,08861NGLRT1200A,1.10E+11,ENGLERT INC,1200 AMBOY AVE,PERTH AMBOY,MIDDLESEX,NJ,8861,Chromium compounds (except for chromite ore mined in the Transvaal Region)
2021,0708WBNKRS164NE,1.10E+11,BANKER STEEL NEW JERSEY,1640 NEW MARKET AVE,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,Lead
2021,07105NWRKT909DE,1.10E+11,SHELL OIL PRODUCTS US NEWARK TERMINAL,909 DELANCY ST,NEWARK,ESSEX,NJ,7105,Cumene
2021,07474PSSCR45DEM,1.10E+11,PASSAIC RUBBER CO,45 DEMAREST DR,WAYNE,PASSAIC,NJ,7470,Zinc compounds
2021,0700WBYNNXWESTF,1.10E+11,BAYONNE,WEST FIFTH ST,BAYONNE,HUDSON,NJ,7002,Lead
2021,07077SHLLL111ST,1.10E+11,SEWAREN TERMINAL,111 STATE ST,SEWAREN,MIDDLESEX,NJ,7077,Lead compounds
2021,07501PSSCC2836P,1.10E+11,ROYCE ASSOCIATES LP PASSAIC COLOR CHEMICAL CO DIV,28-36 PATERSON STREET,PATERSON,PASSAIC,NJ,7501,"1,3-Phenylenediamine"
2021,08876FSHRS755RT,1.10E+11,FISHER SCIENTIFIC CO. L.L.C.,755 RT 202,BRIDGEWATER,SOMERSET,NJ,8807,Formaldehyde
2021,08829CSTML3WASH,1.10E+11,CUSTOM ALLOY CORP,3 WASHINGTON AVE,HIGH BRIDGE,HUNTERDON,NJ,8829,Lead
2021,0772WRLPHC1CMME,1.10E+11,RALPH CLAYTON & SONS,100 COMMERCE DR,TINTON FALLS,MONMOUTH,NJ,7724,Nitrate compounds (water dissociable; reportable only when in aqueous solution)
2021,07065MRCKC126EL,1.10E+11,MERCK SHARP & DOHME CORP.,126 E LINCOLN AVE,RAHWAY,UNION,NJ,7065,Methanol
2021,0870WRLPHC7HAVE,1.10E+11,RALPH CLAYTON & SONS,7 HAVENWOOD CT,LAKEWOOD,OCEAN,NJ,8701,Lead
2021,07840NDRXN101BI,1.10E+11,ANDREX,101 BILBY RD SUITE E,HACKETTSTOWN,WARREN,NJ,7840,Nickel
2021,08052STNHR1PARK,1.10E+11,STONCOR GROUP INC.,1000 E PARK AVE,MAPLE SHADE,BURLINGTON,NJ,8052,Nonylphenol
2021,07095LCNBL11CRA,1.10E+11,GENTEK BUILDING PRODUCTS,11 CRAGWOOD RD,AVENEL,MIDDLESEX,NJ,7001,Naphthalene
2021,0764WDXPNT18MIL,1.10E+11,ALBI PROTECTIVE COATINGS LLC,18 MILL ST,LODI,BERGEN,NJ,7644,Methanol
2021,08016FRNKLBEVER,1.10E+11,RIMTEC  MANUFACTURING CORP,1702 BEVERLY RD,BURLINGTON,BURLINGTON,NJ,8016,Lead compounds
2021,07001PRDSL211RA,1.10E+11,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,"N,N-Dimethylformamide"
2021,08873WMZNS39BEL,1.10E+11,RUST-OLEUM CORP,173 BELMONT DR,SOMERSET,SOMERSET,NJ,8873,Sodium nitrite
2021,08016CMBRLCUMBE,1.10E+11,DFA DAIRY BRANDS FLUID LLC DBA TUSCAN DAIRY,117 CUMBERLAND BLVD,BURLINGTON,BURLINGTON,NJ,8016,Nitric acid
